name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,1988-02-26,6'7 ºC,0'6 ºC,3'8 ºC,3.1,-2.4,0.1,-5.4,51.8,0.002 l/m2,100,4.17,rain,,15.0,,31.2 m/s,2.2,1021.2,35.0,13.1,,,,,1988-02-26T07:54:17,1988-02-26T19:01:56,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2013-01-26,17'0 ºC,3'8 ºC,9'5 ºC,17.0,1.5,8.5,0.7,60.8,0.078 l/m2,100,4.17,rain,,34.0,63.0,29.2 m/s,314.9,1018.9,51.7,14.4,111.6,9.6,5.0,,2013-01-26T08:29:20,2013-01-26T18:25:47,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2021-08-18,33'5 ºC,19'5 ºC,26'0 ºC,31.4,19.5,25.4,7.1,32.5,0.0 l/m2,0,0.0,,,,22.3,13.1 m/s,326.0,1013.7,4.1,17.1,275.9,23.6,7.0,,2021-08-18T07:28:35,2021-08-18T21:07:56,0.35,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,1997-11-13,9'6 ºC,6'1 ºC,7'9 ºC,9.6,4.1,7.0,6.9,93.3,11.0 l/m2,100,4.17,rain,,10.0,,16.0 m/s,205.2,1010.5,89.8,6.7,,,,,1997-11-13T07:58:28,1997-11-13T17:59:10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08227099999,08221099999,08224099999,08272099999,08213099999,08219099999,08223099999,08215099999"
madrid,1993-06-25,26'1 ºC,18'1 ºC,22'0 ºC,26.1,18.1,22.0,12.2,54.2,0.708 l/m2,100,4.17,rain,,,,14.8 m/s,17.5,1018.6,71.8,11.7,,,,,1993-06-25T06:45:46,1993-06-25T21:48:54,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,2009-04-13,18'8 ºC,1'4 ºC,10'5 ºC,18.8,-1.4,10.2,-1.1,49.3,0.017 l/m2,100,4.17,rain,,18.0,,19.8 m/s,233.1,1013.0,9.2,19.9,,,,,2009-04-13T07:39:23,2009-04-13T20:51:48,0.62,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,2014-07-08,30'7 ºC,13'3 ºC,22'8 ºC,28.7,13.3,22.3,6.1,37.2,0.0 l/m2,0,0.0,,,,46.4,15.2 m/s,345.0,1018.1,12.3,28.4,367.1,31.7,10.0,,2014-07-08T06:52:13,2014-07-08T21:47:09,0.37,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08227099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2004-12-23,12'4 ºC,-1'2 ºC,4'2 ºC,12.4,-3.1,3.7,-3.8,58.4,0.0 l/m2,0,0.0,,,2.0,,9.0 m/s,343.0,1026.9,32.1,11.9,,,,,2004-12-23T08:35:34,2004-12-23T17:52:34,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,2016-12-21,13'2 ºC,1'0 ºC,6'8 ºC,13.2,0.9,6.2,1.9,72.8,0.0 l/m2,0,0.0,,,10.0,,10.8 m/s,18.0,1028.2,31.6,18.3,94.9,8.2,4.0,,2016-12-21T08:34:37,2016-12-21T17:51:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,1995-07-23,39'1 ºC,21'9 ºC,31'0 ºC,39.9,21.9,30.7,13.7,36.9,0.0 l/m2,0,0.0,,,,,22.3 m/s,48.7,1012.4,3.1,15.2,,,,,1995-07-23T07:03:21,1995-07-23T21:38:32,0.86,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1988-12-05,12'0 ºC,-0'7 ºC,4'8 ºC,12.0,-1.5,4.7,1.5,80.6,0.0 l/m2,0,0.0,,,10.0,,6.5 m/s,175.7,1029.0,20.4,9.0,,,,,1988-12-05T08:22:45,1988-12-05T17:48:08,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08223099999,08220099999,08215099999"
madrid,1995-01-20,11'1 ºC,2'1 ºC,7'3 ºC,11.1,1.7,5.9,2.1,71.7,0.835 l/m2,100,4.17,rain,,15.0,,18.4 m/s,222.7,1024.7,66.2,11.4,,,,,1995-01-20T08:33:51,1995-01-20T18:17:55,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,2020-05-05,23'8 ºC,13'1 ºC,18'5 ºC,23.8,13.1,18.5,3.8,41.1,0.0 l/m2,0,0.0,,,,28.8,16.3 m/s,239.2,1015.8,46.8,18.0,298.9,25.7,9.0,,2020-05-05T07:08:43,2020-05-05T21:14:49,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2008-12-18,11'5 ºC,0'5 ºC,5'6 ºC,11.5,0.1,5.1,0.5,71.6,0.04 l/m2,100,4.17,"rain,snow",,36.0,,13.6 m/s,329.0,1023.0,8.0,17.8,,,,,2008-12-18T08:32:59,2008-12-18T17:50:09,0.69,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,1972-07-24,33'1 ºC,17'1 ºC,26'1 ºC,31.2,17.1,25.3,10.4,40.6,,0,0.0,,,,,16.6 m/s,43.9,,20.0,10.0,,,,,1972-07-24T06:04:39,1972-07-24T20:37:12,0.44,Clear,Partly cloudy throughout the day.,clear-day,08227099999
madrid,1988-03-24,22'1 ºC,3'5 ºC,13'2 ºC,22.1,3.5,13.2,2.6,52.6,0.0 l/m2,0,0.0,,,5.0,,15.2 m/s,244.6,1029.3,57.9,11.5,,,,,1988-03-24T07:11:23,1988-03-24T19:31:12,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1971-09-01,31'1 ºC,12'1 ºC,21'8 ºC,29.4,12.1,21.5,9.4,48.2,,0,0.0,,,,,13.0 m/s,64.8,,24.7,10.0,,,,,1971-09-01T06:41:09,1971-09-01T19:48:00,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,1976-08-12,30'7 ºC,14'3 ºC,23'6 ºC,29.6,14.3,23.2,9.3,42.5,0.0 l/m2,0,0.0,,,,,26.9 m/s,275.1,1013.1,26.8,10.8,,,,,1976-08-12T07:22:32,1976-08-12T21:16:13,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1985-05-31,23'8 ºC,13'0 ºC,17'5 ºC,23.8,13.0,17.5,9.1,59.5,3.167 l/m2,100,4.17,rain,,,,21.5 m/s,78.1,1013.8,59.4,11.1,,,,,1985-05-31T06:47:15,1985-05-31T21:37:56,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2005-12-10,10'8 ºC,0'0 ºC,4'3 ºC,10.8,-3.2,3.0,-5.6,51.9,0.0 l/m2,0,0.0,,,11.0,,13.0 m/s,6.2,1028.0,0.1,13.5,,,,,2005-12-10T08:27:03,2005-12-10T17:48:07,0.31,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08213099999,08223099999,08215099999"
madrid,2010-12-17,6'7 ºC,-5'3 ºC,-0'6 ºC,5.7,-8.1,-1.4,-6.4,67.8,0.0 l/m2,0,0.0,,,,,11.0 m/s,226.8,1011.0,2.4,16.7,116.4,10.0,5.0,,2010-12-17T08:32:02,2010-12-17T17:49:36,0.38,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
madrid,1996-04-08,19'1 ºC,8'5 ºC,14'1 ºC,19.1,8.0,14.0,5.0,57.9,0.0 l/m2,0,0.0,,,85.0,,12.0 m/s,35.5,1023.5,41.6,12.1,,,,,1996-04-08T07:46:57,1996-04-08T20:46:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1982-09-05,30'0 ºC,14'8 ºC,21'9 ºC,28.9,14.8,21.7,12.1,57.4,0.0 l/m2,0,0.0,,,,,18.1 m/s,199.4,1014.8,17.7,11.8,,,,,1982-09-05T07:45:20,1982-09-05T20:41:02,0.57,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,2002-02-02,15'2 ºC,-0'9 ºC,5'7 ºC,15.2,-2.8,5.0,-0.5,68.8,0.0 l/m2,0,0.0,,,,,7.9 m/s,37.6,1027.8,0.4,10.8,,,,,2002-02-02T08:23:31,2002-02-02T18:33:57,0.66,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08219099999,08213099999,08223099999,08215099999"
madrid,1986-10-23,18'3 ºC,8'3 ºC,13'3 ºC,18.3,8.3,13.3,7.9,71.0,2.167 l/m2,100,4.17,rain,,,,18.5 m/s,309.1,1018.2,54.0,11.4,,,,,1986-10-23T07:33:51,1986-10-23T18:23:48,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08223099999,08220099999,08215099999"
madrid,1981-01-27,13'7 ºC,-4'7 ºC,2'8 ºC,13.7,-4.7,2.8,-3.7,65.5,0.0 l/m2,0,0.0,,,,,3.4 m/s,118.9,1032.4,2.3,9.5,,,,,1981-01-27T08:28:50,1981-01-27T18:26:47,0.73,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08223099999,08220099999,08215099999"
madrid,1979-12-21,5'1 ºC,-4'5 ºC,-0'2 ºC,2.2,-8.2,-3.1,-6.3,65.6,0.007 l/m2,100,4.17,rain,,,,25.2 m/s,10.6,1010.2,15.4,10.8,,,,,1979-12-21T08:34:12,1979-12-21T17:51:06,0.08,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,1985-07-30,26'8 ºC,13'7 ºC,20'7 ºC,26.4,13.7,20.7,7.5,43.9,0.0 l/m2,0,0.0,,,,,16.9 m/s,283.7,1011.1,32.1,15.0,,,,,1985-07-30T07:09:58,1985-07-30T21:31:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2012-04-10,16'9 ºC,11'1 ºC,13'3 ºC,16.9,11.1,13.3,5.6,61.2,1.188 l/m2,100,4.17,rain,,2.0,69.1,48.3 m/s,241.6,1005.9,55.3,18.3,270.7,23.5,9.0,,2012-04-10T07:43:37,2012-04-10T20:48:59,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1976-03-14,12'4 ºC,1'3 ºC,7'2 ºC,12.4,-2.6,5.0,-1.0,57.1,0.004 l/m2,100,4.17,rain,,,,24.9 m/s,266.8,1012.0,29.3,11.6,,,,,1976-03-14T07:27:55,1976-03-14T19:20:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2010-01-14,10'7 ºC,6'8 ºC,8'8 ºC,10.7,2.8,5.9,2.3,66.1,2.299 l/m2,100,8.33,rain,,33.0,111.2,44.5 m/s,258.5,1006.8,58.9,13.5,98.4,8.4,4.0,,2010-01-14T08:36:26,2010-01-14T18:11:29,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
madrid,1982-11-26,7'3 ºC,1'8 ºC,5'1 ºC,7.1,1.0,4.2,2.1,81.4,0.067 l/m2,100,4.17,rain,,1.0,,17.3 m/s,29.6,1007.6,54.7,10.5,,,,,1982-11-26T08:12:58,1982-11-26T17:50:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2015-03-22,11'4 ºC,8'0 ºC,9'4 ºC,11.4,5.3,8.0,5.9,78.8,0.686 l/m2,100,20.83,rain,,24.0,35.3,19.7 m/s,46.6,1008.5,83.2,15.3,132.0,11.5,5.0,,2015-03-22T07:15:33,2015-03-22T19:28:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1972-10-12,11'1 ºC,7'1 ºC,8'4 ºC,11.1,4.5,6.3,5.1,79.9,,0,0.0,,,,,24.1 m/s,187.4,,55.8,10.0,,,,,1972-10-12T07:22:21,1972-10-12T18:39:27,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,2009-02-21,15'7 ºC,0'5 ºC,7'7 ºC,15.7,0.5,7.3,0.5,65.1,0.0 l/m2,0,0.0,,,,,16.3 m/s,344.8,1026.9,30.7,12.3,,,,,2009-02-21T08:00:07,2009-02-21T18:57:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
madrid,1974-04-19,19'6 ºC,4'4 ºC,11'9 ºC,19.6,3.4,11.5,2.9,55.1,0.0 l/m2,0,0.0,,,,,24.6 m/s,46.3,1016.7,11.3,12.2,,,,,1974-04-19T07:31:07,1974-04-19T20:57:26,0.9,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1996-06-16,34'1 ºC,19'4 ºC,27'8 ºC,34.1,19.4,27.5,14.1,44.7,0.0 l/m2,0,0.0,,,,,25.9 m/s,347.9,1011.7,53.8,11.9,,,,,1996-06-16T06:44:02,1996-06-16T21:47:02,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,2012-10-04,25'7 ºC,10'6 ºC,17'3 ºC,25.7,10.6,17.3,5.7,52.7,0.0 l/m2,0,0.0,,,,31.3,9.7 m/s,6.7,1017.8,3.5,19.5,222.3,19.2,8.0,,2012-10-04T08:14:24,2012-10-04T19:51:40,0.64,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1980-03-29,17'8 ºC,12'1 ºC,14'5 ºC,17.8,12.1,14.5,10.9,79.7,0.125 l/m2,100,4.17,rain,,,,35.6 m/s,252.5,1019.5,63.0,11.0,,,,,1980-03-29T07:03:17,1980-03-29T19:36:20,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08223099999,08220099999,08215099999"
madrid,1999-09-30,22'1 ºC,14'1 ºC,17'5 ºC,22.1,14.1,17.5,7.3,53.8,0.019 l/m2,100,4.17,rain,,4.4,,33.5 m/s,279.8,1013.7,43.0,12.1,,,,,1999-09-30T08:09:30,1999-09-30T19:59:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08227099999,08224099999,08272099999,08219099999,08213099999,08223099999,08215099999"
madrid,1978-04-27,14'7 ºC,8'0 ºC,10'8 ºC,14.7,4.7,9.8,6.4,75.4,3.021 l/m2,100,8.33,rain,,,,30.6 m/s,246.3,1007.4,56.7,10.9,,,,,1978-04-27T07:19:48,1978-04-27T21:05:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08227099999,08221099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,2018-01-13,5'1 ºC,0'7 ºC,3'2 ºC,5.1,-0.9,2.6,0.9,85.3,4.832 l/m2,100,29.17,rain,,,21.2,12.1 m/s,229.4,1019.8,93.2,9.0,33.0,3.0,3.0,,2018-01-13T08:36:44,2018-01-13T18:10:26,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2024-01-25,18'3 ºC,4'8 ºC,10'5 ºC,18.3,4.8,10.5,7.0,80.8,0.0 l/m2,0,0.0,,0.0,0.0,10.1,5.0 m/s,17.1,1034.9,39.3,13.9,91.8,7.8,5.0,10.0,2024-01-25T08:30:39,2024-01-25T18:23:48,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,08223099999,08215099999"
madrid,1989-09-17,25'3 ºC,13'3 ºC,19'8 ºC,25.3,13.3,19.8,10.1,54.5,0.0 l/m2,0,0.0,,,,,13.8 m/s,235.8,1014.6,42.4,10.5,,,,,1989-09-17T07:57:12,1989-09-17T20:20:39,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2010-07-20,35'3 ºC,21'3 ºC,28'9 ºC,33.5,21.3,28.0,9.4,31.1,0.0 l/m2,0,0.0,,,,31.3,19.5 m/s,234.5,1011.3,3.1,19.6,355.8,30.7,10.0,,2010-07-20T07:01:09,2010-07-20T21:40:36,0.3,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1995-09-07,25'1 ºC,16'6 ºC,20'5 ºC,25.1,16.6,20.5,10.7,55.9,0.035 l/m2,100,4.17,rain,,,,36.3 m/s,246.2,1007.3,35.5,14.4,,,,,1995-09-07T07:47:09,1995-09-07T20:38:01,0.44,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"08221099999,08224099999,08272099999,08226099999,08213099999,08223099999,08215099999"
madrid,1984-02-27,5'1 ºC,-1'0 ºC,1'7 ºC,3.5,-3.9,0.4,-2.5,74.5,0.0 l/m2,0,0.0,,,200.0,,18.9 m/s,63.3,1012.8,61.9,9.3,,,,,1984-02-27T07:52:52,1984-02-27T19:03:03,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08223099999,08220099999,08215099999"
madrid,2001-11-19,11'0 ºC,-0'9 ºC,4'7 ºC,11.0,-0.9,4.3,0.9,78.6,0.0 l/m2,0,0.0,,,16.0,,8.9 m/s,338.6,1021.7,39.2,8.6,,,,,2001-11-19T08:05:29,2001-11-19T17:54:28,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,1990-04-13,16'3 ºC,6'1 ºC,11'3 ºC,16.3,6.1,11.3,5.1,67.8,0.0 l/m2,0,0.0,,,20.0,,25.6 m/s,302.3,1016.3,49.5,11.9,,,,,1990-04-13T07:39:59,1990-04-13T20:51:23,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08223099999,08220099999,08215099999"
madrid,1976-02-16,8'8 ºC,-3'7 ºC,1'9 ºC,8.8,-3.7,1.7,-5.2,62.0,0.0 l/m2,0,0.0,,,,,7.7 m/s,58.0,1017.7,2.1,10.1,,,,,1976-02-16T08:08:17,1976-02-16T18:50:10,0.53,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999"
madrid,1988-10-08,27'9 ºC,11'6 ºC,19'6 ºC,27.4,11.6,19.6,11.0,60.2,0.0 l/m2,0,0.0,,,,,19.1 m/s,234.5,1015.9,13.2,11.2,,,,,1988-10-08T07:18:18,1988-10-08T18:45:32,0.92,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08223099999,08215099999,08220099999"
madrid,2007-06-15,23'6 ºC,13'6 ºC,17'9 ºC,23.6,13.6,17.9,10.8,66.6,0.834 l/m2,100,12.5,rain,,,,31.4 m/s,228.1,1014.1,63.8,20.2,,,,,2007-06-15T06:43:59,2007-06-15T21:46:28,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,1971-12-23,10'1 ºC,6'1 ºC,8'3 ºC,10.1,5.6,7.3,6.1,86.7,,0,0.0,,,,,14.8 m/s,223.0,,57.1,8.4,,,,,1971-12-23T08:35:12,1971-12-23T17:52:04,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,08227099999
madrid,1985-04-10,13'3 ºC,3'8 ºC,8'3 ºC,13.3,1.6,7.1,1.3,64.8,0.014 l/m2,100,4.17,rain,,1.0,,22.1 m/s,263.5,1018.4,49.4,12.5,,,,,1985-04-10T07:44:21,1985-04-10T20:48:30,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08223099999,08215099999,08220099999"
madrid,2003-02-19,7'1 ºC,-1'0 ºC,3'0 ºC,4.4,-4.7,1.1,0.9,86.1,8.392 l/m2,100,12.5,"rain,snow",,,,21.2 m/s,232.0,1005.4,86.3,7.9,,,,,2003-02-19T08:03:40,2003-02-19T18:54:13,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08219099999,08223099999,08215099999"
madrid,2023-09-11,24'7 ºC,17'1 ºC,20'8 ºC,24.7,17.1,20.8,15.0,71.9,7.119 l/m2,100,20.83,rain,0.0,0.0,29.5,17.8 m/s,234.9,1016.0,58.3,14.7,237.3,20.5,8.0,10.0,2023-09-11T07:51:17,2023-09-11T20:31:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08213099999,08219099999,08223099999,08215099999"
madrid,2010-10-20,22'0 ºC,3'7 ºC,11'9 ºC,22.0,1.8,11.6,1.0,52.6,0.0 l/m2,0,0.0,,,,,9.9 m/s,2.1,1017.5,0.9,19.0,193.0,16.6,7.0,,2010-10-20T08:30:44,2010-10-20T19:27:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,2012-10-28,11'8 ºC,2'7 ºC,7'2 ºC,11.8,-0.3,5.7,-4.0,47.1,0.005 l/m2,100,4.17,rain,,,29.5,22.5 m/s,11.0,1018.3,9.4,19.9,169.8,15.4,7.0,,2012-10-28T07:40:15,2012-10-28T18:16:10,0.45,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
madrid,1999-06-15,31'4 ºC,12'5 ºC,22'9 ºC,29.3,12.5,22.2,4.2,32.5,0.0 l/m2,0,0.0,,,,,16.7 m/s,358.2,1017.6,52.6,11.9,,,,,1999-06-15T06:43:58,1999-06-15T21:46:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08219099999,08213099999,08223099999,08215099999"
madrid,1990-02-05,11'2 ºC,2'8 ºC,7'3 ºC,11.2,2.2,6.7,4.4,82.0,0.0 l/m2,0,0.0,,,40.0,,11.2 m/s,34.8,1026.7,59.8,10.8,,,,,1990-02-05T08:20:34,1990-02-05T18:37:33,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08226099999,08213099999,08223099999,08220099999,08215099999"
madrid,2001-10-19,16'8 ºC,11'2 ºC,14'3 ºC,16.8,11.2,14.3,12.8,91.0,23.202 l/m2,100,16.67,rain,,,,29.6 m/s,189.3,1007.8,91.5,9.6,,,,,2001-10-19T08:29:49,2001-10-19T19:28:59,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,08227099999,08226099999,08219099999,08213099999,08223099999,08215099999"
madrid,2020-09-10,30'6 ºC,17'7 ºC,23'2 ºC,28.9,17.7,22.9,8.3,40.0,0.0 l/m2,0,0.0,,,,28.1,16.5 m/s,19.4,1018.8,12.4,18.2,169.3,14.7,5.0,,2020-09-10T07:50:59,2020-09-10T20:31:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
madrid,2019-03-16,24'5 ºC,4'8 ºC,15'7 ºC,24.5,3.9,15.5,0.7,38.0,0.0 l/m2,0,0.0,,,,23.9,14.2 m/s,266.8,1020.1,17.5,21.5,231.8,20.1,8.0,,2019-03-16T07:25:20,2019-03-16T19:22:14,0.34,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,1998-07-19,36'5 ºC,19'6 ºC,29'4 ºC,35.0,19.6,28.4,9.2,29.7,0.0 l/m2,0,0.0,,,,,17.0 m/s,143.6,1010.2,27.9,12.3,,,,,1998-07-19T07:00:13,1998-07-19T21:41:22,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
madrid,1975-10-18,23'5 ºC,2'2 ºC,10'9 ºC,23.5,2.2,10.9,3.9,64.1,88.621 l/m2,100,8.33,rain,,,,19.0 m/s,315.4,1022.9,46.4,11.4,,,,,1975-10-18T07:28:00,1975-10-18T18:31:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08227099999,08221099999,08224099999,08226099999,08213099999,08223099999,08215099999"
